rank,sentence,pinyin,english,original_order,complexity,frequency,similarity_penalty,similar_to,final_score
969,那是什么意思？,Nà shì shénme yìsi?,What does that mean?,2232,28.0,99.9,7.1,35,70.15
970,不想,Bù xiǎng,Don't want to.,139,16.2,100.0,25.0,1,70.14
971,一切都还好吧？,Yīqiè dōu hái hǎo ba?,Is everything alright?,3094,28.0,99.9,7.1,37,70.14
972,别想,Bié xiǎng,Don't think.,150,16.2,100.0,25.0,2,70.13
973,那到底是什么？,Nà dàodǐ shì shénme?,What exactly is that?,2600,28.0,99.9,7.1,35,70.13
974,别去,Bié qù,Don't go.,145,16.2,100.0,25.0,2,70.13
975,那又怎么样呢？,Nà yòu zěnmeyàng ne?,So what?,1283,28.0,99.9,7.1,35,70.13
976,他叫什么名字？,Tā jiào shénme míngzi?,What's his name?,2701,28.0,99.9,7.1,48,70.13
977,别看,Bié kàn,Don't look.,146,16.2,100.0,25.0,2,70.13
978,有什么消息吗,Yǒu shénme xiāoxi ma,Any news?,2773,28.0,99.9,7.1,32,70.13
979,我马上就回来,Wǒ mǎshàng jiù huílai,I'll be right back.,2608,28.0,99.9,7.1,31,70.12
980,我可以进来吗？,Wǒ kěyǐ jìnlái ma?,May I come in?,2654,28.0,99.9,7.1,31,70.12
981,那是什么声音？,Nà shì shénme shēngyīn?,What's that sound?,2879,28.0,99.9,7.1,35,70.11
982,需要我帮忙吗？,Xūyào wǒ bāngmáng ma?,Need my help?,2632,28.0,99.9,7.1,31,70.10
983,我只是想帮忙,Wǒ zhǐshì xiǎng bāngmáng,I just want to help.,2631,28.0,99.8,7.1,31,70.09
984,我们需要谈谈,Wǒmen xūyào tántan,We need to talk.,914,27.2,99.9,8.3,31,70.09
985,我真的很抱歉,Wǒ zhēn de hěn bàoqiàn,I'm really sorry.,1618,28.0,99.8,7.1,31,70.09
986,不过,Bùguò,"However,.",107,16.2,99.9,25.0,1,70.08
987,今天是我生日,Jīntiān shì wǒ shēngri,Today is my birthday.,2955,28.0,99.8,7.1,31,70.07
988,不要,Bùyào,Don't.,10,16.2,99.8,25.0,1,70.07
989,我很快就回来,Wǒ hěn kuài jiù huílai,I'll be back soon.,3034,28.0,99.8,7.1,31,70.07
990,看一看,Kàn yī kàn,Take a look.,1153,22.0,100.0,16.7,78,70.05
991,三号,Sānhào,Number three.,266,16.2,99.8,25.0,10,70.04
992,不，谢谢,Bù，xiè xie,"No, thank you.",1606,16.5,100.0,25.0,1,70.03
993,对极,Duì jí,Exactly right.,913,16.2,99.8,25.0,26,70.03
994,出去,Chū qù,Go out.,820,16.2,99.8,25.0,25,70.03
995,对，谢谢,"Duì, xièxie","Yes, thank you.",630,16.5,100.0,25.0,26,70.03
996,谢谢啊,Xièxie a,Thank you.,631,16.5,100.0,25.0,27,70.03
997,啊，谢谢,"A, xièxie","Oh, thank you.",632,16.5,100.0,25.0,27,70.03
998,哦，谢谢,"Ó, xiè xie","Oh, thank you.",1607,16.5,89.9,0.0,1,70.02
999,不，妈妈,"Bù, mā ma","No, Mom.",662,16.5,99.9,25.0,1,70.02
1000,不，爸爸,"Bù, bàba","No, Dad.",257,16.5,99.9,25.0,1,70.01
1001,不 不要,Bù bù yào,"No, don't.",548,16.5,99.9,25.0,1,70.01
1002,那是我的工作,Nà shì wǒ de gōngzuò,That's my job.,3174,28.5,100.0,7.1,31,70.01
1003,他是我的朋友,Tā shì wǒ de péngyō,He is my friend.,3115,28.5,100.0,7.1,31,70.01
1004,哦 妈妈,Ó mā ma,"Oh, Mom.",1445,16.5,89.9,0.0,1,70.00
1005,噢，谢谢,"Ō, xiè xie","Oh, thank you.",1609,16.5,89.9,0.0,1,70.00
1006,为什么是现在？,Wèishénme shì xiànzài?,Why now?,645,28.5,100.0,7.1,76,70.00
1007,告诉我为什么,Gào su wǒ wèishénme,Tell me why.,2759,28.5,100.0,7.1,31,70.00
1008,不，等等,"Bù, děng děng","No, wait.",1256,16.5,99.9,25.0,1,70.00
1009,等等，不！,"Děng děng, bù!","Wait, no!",610,16.5,99.9,25.0,1,70.00
1010,哦，爸爸,"Ó, bàba","Oh, Dad.",934,16.5,89.9,0.0,1,70.00
1011,嘿，妈妈,"Hēi, mā ma","Hey, Mom.",1521,16.5,89.9,0.0,1,69.99
1012,嘿 爸爸,Hēi bàba,"Hey, Dad.",931,16.5,89.9,0.0,1,69.99
1013,我们离开这里,Wǒmen líkāi zhèli,Let's leave here.,1750,28.5,99.9,7.1,31,69.98
1014,我要离开这里,Wǒ yào líkāi zhèli,I'm leaving here.,2501,28.5,99.9,7.1,31,69.98
1015,还有一个问题,Hái yǒu yīgè wèntí,There's one more question.,2387,28.5,99.9,7.1,37,69.98
1016,回去,Huí qù,Go back.,606,16.2,99.7,25.0,25,69.98
1017,谢谢啦,Xièxie la,Thanks!,634,16.5,89.9,0.0,1,69.98
1018,嗨，爸爸,"Hāi, bà ba","Hi, Dad.",1897,16.5,89.9,0.0,1,69.98
1019,为什么问这个？,Wèishénme wèn zhège?,Why ask that?,1661,28.5,99.9,7.1,81,69.98
1020,请等等,Qǐng děng děng,Please wait.,1302,16.5,99.8,25.0,29,69.97
1021,那有什么关系？,Nà yǒu shénme guānxi?,What does it matter?,2719,28.5,99.9,7.1,35,69.97
1022,我们需要帮助,Wǒmen xūyào bāngzhù,We need help.,943,28.5,99.9,7.1,31,69.96
1023,进去,Jìn qù,Go in.,955,16.2,99.6,25.0,25,69.95
1024,我们马上回来,Wǒmen mǎshàng huílai,We'll be right back.,1920,28.5,99.9,7.1,31,69.95
1025,喂，等等,"Wèi, děng děng","Hey, wait!",1299,16.5,99.8,25.0,30,69.94
1026,不，不行,"Bù, bùxíng","No, it won't work.",237,16.5,99.8,25.0,1,69.93
1027,什么都不知道,Shénme dōu bù zhīdào,I don't know anything.,2160,28.0,100.0,8.3,1,69.93
1028,猜猜看,Cāi cāi kàn,Guess.,1953,22.0,99.7,16.7,78,69.92
1029,听起来很不错,Tīng qǐlái hěn bùcuò,That sounds good.,2516,28.0,99.9,8.3,1,69.89
1030,放弃,Fàngqì,Give up.,46,16.2,99.5,25.0,7,69.88
1031,别吵,Bié chǎo,Don't make noise.,399,16.2,99.4,25.0,2,69.87
1032,对不起，先生,"Duìbuqǐ, xiānsheng","Excuse me, sir.",814,26.9,99.9,10.0,1,69.87
1033,干吗？,Gàn ma?,What are you doing?,547,16.2,99.4,25.0,5,69.83
1034,为什么不能？,Wèishénme bù néng?,Why not?,1414,26.9,99.8,10.0,1,69.83
1035,老师,Lǎoshī,Teacher.,141,16.2,99.4,25.0,9,69.83
1036,真是对不起,Zhēn shì duì bu qǐ,I'm really sorry.,1610,26.9,99.8,10.0,1,69.82
1037,一点都不好笑,Yīdiǎn dōu bù hǎo xiào,It's not funny at all.,1607,28.0,99.7,8.3,1,69.79
1038,为什么不行？,Wèishénme bùxíng?,Why not?,865,26.9,99.7,10.0,1,69.79
1039,那是不可能的,Nà shì bù kěnéng de,That's impossible.,1624,28.5,100.0,8.3,1,69.77
1040,不知道为什么,Bù zhīdào wèishénme,I don't know why.,1433,28.5,100.0,8.3,1,69.77
1041,放下,Fàng xià,Put down.,660,16.2,99.2,25.0,7,69.76
1042,号码,Hàomǎ,Number.,267,16.2,99.2,25.0,10,69.76
1043,真的对不起,Zhēn de duìbuqǐ,I'm really sorry.,704,26.9,99.7,10.0,1,69.76
1044,对不起 爸爸,Duìbuqǐ bàba,"Sorry, Dad.",933,25.7,99.8,12.5,1,69.72
1045,不太好,Bù tài hǎo,Not very good.,576,23.3,100.0,16.7,1,69.68
1046,带我去,Dài wǒ qù,Take me.,1804,23.3,100.0,16.7,25,69.67
1047,你们是？,Nǐ men shì?,Who are you?,1412,17.8,90.0,0.0,1,69.67
1048,什么话？,Shénme huà?,What?,789,17.8,89.9,0.0,1,69.65
1049,知道么？,Zhīdào me?,You know?,503,17.8,89.9,0.0,1,69.65
1050,怎么帮？,Zěnme bāng?,How can I help?,718,17.8,89.9,0.0,1,69.64
1051,嘿，先生,"Hēi, xiānsheng","Hey, mister.",816,17.8,89.9,0.0,1,69.63
1052,说出来,Shuō chū lái,Say it.,1625,17.8,89.9,0.0,1,69.63
1053,哦，当然,"Ó, dāngrán","Oh, of course.",667,17.8,89.9,0.0,1,69.63
1054,搞什么？,Gǎo shénme?,What the heck?,281,17.8,89.9,0.0,1,69.63
1055,什么嘛,Shén me ma,What's this?,608,17.8,89.9,0.0,1,69.62
1056,哦 抱歉,Ó bàoqiàn,"Oh, sorry.",893,17.8,89.9,0.0,1,69.62
1057,两年前,Liǎng nián qián,Two years ago.,1955,17.8,89.9,0.0,1,69.62
1058,噢，当然,"Ō, dāngrán","Oh, certainly.",684,17.8,89.9,0.0,1,69.61
1059,对不起,Duìbuqǐ,I'm sorry.,8,23.3,99.8,16.7,1,69.61
1060,怎么啦？,Zěnme la?,What's wrong?,175,17.8,89.9,0.0,1,69.61
1061,噢 抱歉,Ò bàoqiàn,"Oh, sorry.",364,17.8,89.9,0.0,1,69.61
1062,嘿，过来,"Hēi, guò lái","Hey, come here.",1517,17.8,89.9,0.0,1,69.61
1063,非常棒,Fēicháng bàng,Excellent!,919,17.8,89.8,0.0,1,69.60
1064,当然啦,Dāngrán la,Of course!,665,17.8,89.8,0.0,1,69.59
1065,又如何？,Yòu rúhé?,So what?,296,17.8,89.8,0.0,1,69.58
1066,回来啦,Huílai la,You're back!,788,17.8,89.8,0.0,1,69.58
1067,有人么？,Yǒu rén me?,Is anyone there?,1207,17.8,89.8,0.0,1,69.58
1068,又怎样？,Yòu zěnyàng?,So what?,287,17.8,89.8,0.0,1,69.58
1069,动起来,Dòng qǐ lái,Move!,1832,17.8,89.8,0.0,1,69.57
1070,哦，真的？,"Ó, zhēn de?","Oh, really?",1186,17.8,89.7,0.0,1,69.54
1071,真的么？,Zhēn de me?,Really?,1072,17.8,89.7,0.0,1,69.53
1072,怕什么？,Pà shénme?,What are you afraid of?,959,17.8,89.7,0.0,1,69.53
1073,什么鬼？,Shén me guǐ?,What the heck?,811,17.8,89.7,0.0,1,69.52
1074,真可怕,Zhēn kě pà,That's scary.,810,17.8,89.6,0.0,1,69.48
1075,不 不 不要,Bù bù bù yào,"No, no, don't.",1131,18.5,99.9,25.0,1,69.42
1076,恐怕是的,Kǒngpà shì de,I'm afraid so.,1044,21.0,91.3,0.0,1,69.36
1077,不对 不对,Bù duì bù duì,"Wrong, wrong.",1156,18.8,100.0,25.0,1,69.34
1078,现在是什么时候？,Xiànzài shì shénme shíhòu?,What time is it now?,2504,31.3,100.0,6.2,76,69.33
1079,还有什么问题吗？,Hái yǒu shénme wèntí ma?,Any other questions?,2979,31.3,99.9,6.2,32,69.32
1080,他什么时候回来,Tā shénme shíhòu huílai,When will he be back?,2505,31.3,99.9,6.2,48,69.32
1081,我们要离开这里,Wǒmen yào líkāi zhèli,We need to leave here.,2499,31.3,99.9,6.2,31,69.32
1082,我就是这个意思,Wǒ jiùshì zhège yìsi,That's exactly what I mean.,2234,31.3,99.9,6.2,31,69.31
1083,明白我的意思吗？,Míngbai wǒ de yìsi ma?,Do you understand what I mean?,3020,31.6,99.9,6.2,31,69.24
1084,我一会儿就回来,Wǒ yīhuǐ'er jiù huílai,I'll be back in a minute.,3196,31.3,99.8,6.2,31,69.24
1085,发生什么事？,Fāshēng shénme shì?,What happened?,813,24.8,93.3,0.0,1,69.21
1086,医生怎么说？,Yī shēng zěn me shuō?,What did the doctor say?,1640,24.8,93.2,0.0,1,69.20
1087,到底什么事？,Dào dǐ shénme shì?,What's going on?,1360,24.8,93.2,0.0,1,69.19
1088,你是什么人？,Nǐ shì shénme rén?,Who are you?,2123,24.7,93.1,0.0,1,69.13
1089,什么鬼东西？,Shénme guǐ dōngxi?,What the heck is this?,822,24.8,93.1,0.0,1,69.12
1090,你能,Nǐ néng,You can.,550,13.2,86.1,0.0,1,69.12
1091,你的意思是？,Nǐ de yì si shì?,What do you mean?,3136,24.7,93.0,0.0,1,69.12
1092,你的名字是？,Nǐ de míngzì shì?,What's your name?,2818,24.7,93.0,0.0,1,69.11
1093,你想谈什么？,Nǐ xiǎng tán shénme?,What do you want to talk about?,2650,24.7,93.0,0.0,1,69.10
1094,我就说吧,Wǒ jiù shuō ba,I told you so.,1151,21.3,95.0,10.0,31,69.09
1095,你们是什么人？,Nǐmen shì shénme rén?,Who are you?,1216,28.0,95.0,0.0,1,69.09
1096,他什么都不知道,Tā shénme dōu bù zhīdào,He doesn't know anything.,1562,31.6,100.0,7.1,1,69.09
1097,可怜的家伙,Kělián de jiāhuo,Poor fellow.,1017,24.8,93.0,0.0,1,69.09
1098,什么时候的事？,Shénme shíhòu de shì?,When did this happen?,2513,28.0,95.0,0.0,1,69.08
1099,你是什么？,Nǐ shì shénme?,What are you?,540,21.0,90.8,0.0,1,69.08
1100,你先,Nǐ xiān,You first.,882,13.2,86.1,0.0,1,69.08
1101,你可以的,Nǐ kěyǐ de,You can do it.,1439,21.0,90.8,0.0,1,69.08
1102,你一个人？,Nǐ yī gè rén?,Are you alone?,2599,21.0,90.8,0.0,1,69.08
1103,你怎么想？,Nǐ zěn me xiǎng?,What do you think?,2195,21.0,90.8,0.0,1,69.08
1104,我的天哪,Wǒ de tiān na,Oh my god!,1390,21.3,94.9,10.0,31,69.07
1105,你怎么能,Nǐ zěnme néng,How could you?,586,21.0,90.7,0.0,1,69.07
1106,你喜欢她？,Ni xi huan ta?,Do you like her?,2932,21.0,90.7,0.0,1,69.07
1107,你的孩子,Nǐ de háizi,Your child.,1905,21.0,90.7,0.0,1,69.07
1108,你的朋友,Nǐ de péngyō,Your friend.,1899,21.0,90.7,0.0,1,69.06
1109,谢谢你，谢谢,"Xiè xie nǐ, xiè xie","Thank you, thank you.",3040,21.0,90.7,0.0,1,69.06
1110,你明白的,Nǐ míngbai de,You understand.,1499,21.0,90.7,0.0,1,69.06
1111,你敢,Nǐ gǎn,You dare.,264,13.2,86.0,0.0,1,69.05
1112,你的儿子,Nǐ de ér zi,Your son.,2695,21.0,90.7,0.0,1,69.04
1113,你真是的,Nǐ zhēnshi de,You're such a...,821,21.0,90.7,0.0,1,69.04
1114,你是认真的？,Nǐ shì rènzhēn de?,Are you serious?,1447,24.7,92.9,0.0,1,69.04
1115,你真漂亮,Nǐ zhēn piàoliang,You are so beautiful.,1782,21.0,90.7,0.0,1,69.04
1116,你的女儿,Nǐ de nǚ'ér,Your daughter.,2583,21.0,90.7,0.0,1,69.03
1117,你怎么敢？,Nǐ zěnme gǎn?,How dare you?,794,21.0,90.6,0.0,1,69.02
1118,你笑什么？,Nǐ xiào shén me?,What are you laughing at?,2447,21.0,90.6,0.0,1,69.02
1119,你小心点,Nǐ xiǎoxīn diǎn,Be careful.,806,21.0,90.6,0.0,1,69.01
1120,你指什么?,Nǐ zhǐ shénme?,What do you mean?,861,21.0,90.6,0.0,1,69.01
1121,我说过,Wǒ shuō guò,I told you.,1422,17.2,93.3,12.5,31,68.98
1122,哦，是吗？,"Ó, shì ma?","Oh, is that so?",1181,17.2,93.3,12.5,32,68.98
1123,哦，很好,"Ó, hěn hǎo","Oh, very good.",1188,17.2,93.3,12.5,41,68.98
1124,听我说,Tīng wǒ shuō,Listen to me.,1244,17.2,93.3,12.5,31,68.98
1125,你冷静点,Nǐ lěngjìng diǎn,Calm down.,889,21.0,90.6,0.0,1,68.98
1126,嘿，是我,"Hēi, shì wǒ","Hey, it's me.",1522,17.2,93.3,12.5,31,68.98
1127,你哭什么？,Nǐ kū shénme?,Why are you crying?,905,21.0,90.5,0.0,1,68.97
1128,他打我,Tā dǎ wǒ,He hit me.,712,17.2,93.3,12.5,31,68.97
1129,不要 不要,Búyào búyào,Don't! Don't!,372,19.8,99.8,25.0,1,68.97
1130,噢，好的,"Ō, hǎo de","Oh, okay.",1354,17.2,93.3,12.5,41,68.97
1131,噢，是吗？,"Ō, shì ma?","Oh, really?",1355,17.2,93.3,12.5,32,68.97
1132,嗨 是我,Hāi shì wǒ,"Hi, it's me.",1708,17.2,93.3,12.5,31,68.97
1133,噢，很好,"Ō, hěn hǎo","Oh, very good.",1356,17.2,93.3,12.5,41,68.97
1134,我的妈！,Wǒ de mā!,Oh my god!,661,17.2,93.3,12.5,31,68.96
1135,我的手,Wǒ de shǒu,My hand.,1504,17.2,93.3,12.5,31,68.96
1136,他有枪,Tā yǒu qiāng,He has a gun.,833,17.2,93.2,12.5,48,68.95
1137,管他的,Guǎn tā de,Who cares?,798,17.2,93.2,12.5,48,68.94
1138,出去 出去,Chū qù chū qù,Get out! Get out!,1298,19.8,99.8,25.0,25,68.93
1139,她很美,Tā hěn měi,She is very beautiful.,1737,17.2,93.2,12.5,44,68.92
1140,好棒呀！,Hǎo bàng ya!,That's awesome!,1645,17.2,93.2,12.5,41,68.92
1141,有多糟?,Yǒu duō zāo?,How bad is it?,885,17.2,93.2,12.5,58,68.90
1142,都怪我,Dōu guài wǒ,It's all my fault.,888,17.2,93.1,12.5,31,68.90
1143,我好怕,Wǒ hǎo pà,I'm so scared.,808,17.2,93.1,12.5,31,68.89
1144,我很怕,Wǒ hěn pà,I'm very scared.,809,17.2,93.1,12.5,31,68.89
1145,我恨他,Wǒ hèn tā,I hate him.,1067,17.2,93.1,12.5,31,68.86
1146,不行 不行,Bùxíng bùxíng,"No, no.",233,19.8,99.5,25.0,1,68.81
1147,我不想要,Wǒ bù xiǎng yào,I don't want to.,1128,21.0,100.0,25.0,31,68.70
1148,我不知道,Wǒ bù zhīdào,I don't know.,1007,21.0,100.0,25.0,31,68.70
1149,我不想去,Wǒ bù xiǎng qù,I don't want to go.,1134,21.0,100.0,25.0,31,68.69
1150,我们也是,Wǒmen yě shì,We are too.,1235,21.0,100.0,25.0,36,68.69
1151,我也不想,Wǒ yě bù xiǎng,I don't want to either.,1189,21.0,100.0,25.0,31,68.69
1152,不，我没有,"Bù, wǒ méiyǒu","No, I don't.",1176,21.0,100.0,25.0,31,68.69
1153,对，我知道,"Duì, wǒ zhīdào","Yes, I know.",1143,21.0,100.0,25.0,34,68.69
1154,我也知道,Wǒ yě zhīdào,I know too.,1238,21.0,100.0,25.0,36,68.69
1155,我不可以,Wǒ bù kěyǐ,I can't.,667,21.0,100.0,25.0,31,68.69
1156,我不想看,Wǒ bù xiǎng kàn,I don't want to watch.,1136,21.0,100.0,25.0,31,68.69
1157,不知道啊,Bù zhīdào a,I don't know.,1008,21.0,100.0,25.0,40,68.69
1158,我不想走,Wǒ bù xiǎng zǒu,I don't want to go.,1145,21.0,100.0,25.0,31,68.69
1159,好，我们走,"Hǎo, wǒ men zǒu","Okay, let's go.",2251,21.0,100.0,25.0,49,68.69
1160,我也没有,Wǒ yě méiyǒu,I don't either.,1241,21.0,100.0,25.0,36,68.69
1161,我不想听,Wǒ bù xiǎng tīng,I don't want to hear it.,1191,21.0,100.0,25.0,31,68.69
1162,我觉得是,Wǒ juéde shì,I think so.,1891,21.0,100.0,25.0,43,68.69
1163,那我们呢？,Nà wǒmen ne?,What about us?,575,21.0,100.0,25.0,45,68.69
1164,我不觉得,Wǒ bù juéde,I don't think so.,839,21.0,100.0,25.0,31,68.69
1165,我们走吧,Wǒmen zǒu ba,Let's go.,1101,21.0,100.0,25.0,49,68.69
1166,我不喜欢,Wǒ bù xǐhuan,I don't like it.,698,21.0,100.0,25.0,31,68.69
1167,我不需要,Wǒ bù xū yào,I don't need it.,2747,21.0,100.0,25.0,31,68.69
1168,我不想死,Wǒ bù xiǎng sǐ,I don't want to die.,1185,21.0,100.0,25.0,31,68.68
1169,我也觉得,Wǒ yě juéde,I think so too.,1892,21.0,100.0,25.0,36,68.68
1170,我也喜欢,Wǒ yě xǐhuan,I like it too.,1546,21.0,100.0,25.0,36,68.68
1171,不可能啊,Bù kěnéng a,It's impossible!,797,21.0,100.0,25.0,40,68.68
1172,我叫什么?,Wǒ jiào shénme?,What's my name?,728,21.0,100.0,25.0,68,68.68
1173,现在走吧,Xiànzài zǒu ba,Let's go now.,1337,21.0,100.0,25.0,59,68.68
1174,快，我们走,"Kuài, wǒmen zǒu","Hurry, let's go.",1106,21.0,100.0,25.0,49,68.68
1175,我们快走,Wǒmen kuài zǒu,Let's go quickly.,1108,21.0,100.0,25.0,49,68.68
1176,走吧 快点,Zǒu ba kuài diǎn,Let's go. Hurry up.,2100,21.0,100.0,25.0,59,68.68
1177,快点走吧,Kuài diǎn zǒu ba,Let's go quickly!,2102,21.0,100.0,25.0,59,68.68
1178,我不相信,Wǒ bù xiāngxìn,I don't believe it.,701,21.0,100.0,25.0,31,68.68
1179,我们在哪？,Wǒmen zài nǎ?,Where are we?,1493,21.0,100.0,25.0,76,68.68
1180,我不认为,Wǒ bù rènwéi,I don't think so.,873,21.0,100.0,25.0,31,68.68
1181,那就是我,Nà jiùshì wǒ,That's me.,1377,21.0,100.0,25.0,35,68.68
1182,我不明白,Wǒ bù míngbai,I don't understand.,689,21.0,100.0,25.0,31,68.68
1183,那就是他,Nà jiùshì tā,That's him.,1382,21.0,100.0,25.0,35,68.68
1184,我也一样,Wǒ yě yīyàng,Me too.,1826,21.0,99.9,25.0,36,68.67
1185,谢谢你，爸爸,"Xièxie nǐ, bàba","Thank you, Dad.",1768,22.2,90.7,0.0,1,68.67
1186,我们去哪？,Wǒmen qù nǎr?,Where are we going?,1393,21.0,99.9,25.0,79,68.67
1187,不 我只是,Bù wǒ zhǐshì,"No, I just...",1733,21.0,99.9,25.0,31,68.67
1188,我才不信,Wǒ cái bù xìn,I don't believe it.,1392,21.0,99.9,25.0,31,68.67
1189,跟我一样,Gēn wǒ yīyàng,Same as me.,1831,21.0,99.9,25.0,52,68.67
1190,一起走吧,Yī qǐ zǒu ba,Let's go together.,2310,21.0,99.9,25.0,59,68.67
1191,我不认识,Wǒ bù rènshi,I don't know.,1710,21.0,99.9,25.0,31,68.66
1192,我不记得,Wǒ bù jìde,I don't remember.,1711,21.0,99.9,25.0,31,68.66
1193,记得我吗？,Jìde wǒ ma?,Do you remember me?,1698,21.0,99.9,25.0,43,68.66
1194,我在哪里？,Wǒ zài nǎlǐ?,Where am I?,693,21.0,99.9,25.0,76,68.66
1195,我不担心,Wǒ bù dānxīn,I'm not worried.,1846,21.0,99.9,25.0,31,68.66
1196,等我一下,Děng wǒ yīxià,Wait for me a moment.,1553,21.0,99.9,25.0,69,68.66
1197,他在哪里？,Tā zài nǎ lǐ?,Where is he?,2319,21.0,99.9,25.0,76,68.66
1198,不，等一下,"Bù, děng yīxià","No, wait a minute.",695,21.0,99.9,25.0,85,68.66
1199,好，等一下,"Hǎo, děng yīxià","Okay, wait a second.",1551,21.0,99.9,25.0,85,68.66
1200,她在哪里？,Tā zài nǎlǐ?,Where is she?,692,21.0,99.9,25.0,76,68.66
1201,我还记得,Wǒ hái jìde,I still remember.,1702,21.0,99.9,25.0,37,68.66
1202,大家听好,Dàjiā tīng hǎo,"Listen up, everyone.",1868,21.0,99.9,25.0,57,68.66
1203,让我过去,Ràng wǒ guò qù,Let me pass.,2255,21.0,99.9,25.0,38,68.66
1204,我不想谈,Wǒ bù xiǎng tán,I don't want to talk.,1401,21.0,99.9,25.0,31,68.66
1205,要去哪里？,Yào qù nǎlǐ?,Where are you going?,1543,21.0,99.9,25.0,79,68.66
1206,我才不要,Wǒ cái bù yào,I don't want to.,1333,21.0,99.9,25.0,31,68.66
1207,在哪里呢？,Zài nǎlǐ ne?,Where is it?,1545,21.0,99.9,25.0,76,68.65
1208,让我出去！,Ràng wǒ chūqù!,Let me out!,824,21.0,99.9,25.0,38,68.65
1209,我不了解,Wǒ bù liǎojiě,I don't understand.,930,21.0,99.9,25.0,31,68.65
1210,再等一下,Zài děng yīxià,Wait a moment.,1554,21.0,99.9,25.0,85,68.65
1211,我儿子呢？,Wǒ érzi ne?,Where's my son?,944,21.0,99.9,25.0,45,68.65
1212,我不能去,Wǒ bù néng qù,I can't go.,1168,21.0,99.9,25.0,31,68.64
1213,钱在哪里？,Qián zài nǎlǐ?,Where's the money?,697,21.0,99.9,25.0,76,68.64
1214,我不回去,Wǒ bù huí qù,I'm not going back.,1207,21.0,99.9,25.0,31,68.64
1215,我不能走,Wǒ bù néng zǒu,I can't leave.,1171,21.0,99.9,25.0,31,68.64
1216,我不害怕,Wǒ bù hàipà,I'm not afraid.,1963,21.0,99.9,25.0,31,68.63
1217,越快越好,Yuè kuài yuè hǎo,The sooner the better.,2736,29.1,99.7,12.5,41,68.62
1218,我不同意,Wǒ bù tóngyì,I disagree.,971,21.0,99.8,25.0,31,68.62
1219,我才不管,Wǒ cái bù guǎn,I don't care.,1351,21.0,99.8,25.0,31,68.62
1220,喂 等一下,Wei deng yi xia,"Hey, wait a minute.",2946,21.0,99.8,25.0,85,68.62
1221,咱们走吧,Zán men zǒu ba,Let's go.,2948,21.0,99.8,25.0,59,68.62
1222,我是对的,Wǒ shì duì de,I'm right.,2086,21.3,100.0,25.0,34,68.60
1223,是我做的,Wǒ shì zuò de,I did it.,2038,21.3,100.0,25.0,39,68.60
1224,我想也是,Wǒ xiǎng yě shì,I think so too.,2139,21.3,100.0,25.0,36,68.59
1225,我也不知道,Wǒ yě bù zhīdào,I don't know either.,2143,24.7,100.0,20.0,31,68.59
1226,我在做什么？,Wǒ zài zuò shénme?,What am I doing?,1148,24.7,100.0,20.0,39,68.59
1227,我还不知道,Wǒ hái bù zhīdào,I don't know yet.,2070,24.7,100.0,20.0,31,68.59
1228,我也是啊,Wǒ yě shì a,Me too.,2140,21.3,100.0,25.0,36,68.59
1229,我也想知道,Wǒ yě xiǎng zhī dào,I also want to know.,3026,24.7,100.0,20.0,36,68.59
1230,我也要去,Wǒ yě yào qù,I'm going too.,2145,21.3,100.0,25.0,36,68.59
