rank,sentence,pinyin,pinyin_corrected,pinyin_reason,english,original_order,complexity,frequency,similarity_penalty,similar_to,final_score,removed
714,可是现在,Kě shì xiàn zài,kě shì xiàn zài,needs formatting,But now...,2805,22.3,99.9,10.0,76,71.23,
715,我们回家,Wǒmen huí jiā,wǒ men huí jiā,needs syllable separation: 3 words for 4 chars,Let's go home.,1457,22.3,99.8,10.0,31,71.22,
716,我要回家,Wǒ yào huí jiā,wǒ yào huí jiā,needs formatting,I want to go home.,2286,22.3,99.8,10.0,31,71.22,
717,过来一下,Guòlái yīxià,guò lái yī xià,needs syllable separation: 2 words for 4 chars,Come here for a second.,912,22.3,99.8,10.0,85,71.22,
718,对极了,Duì jí le,duì jí le,needs formatting,Exactly right!,1749,17.8,99.8,16.7,26,71.22,
719,为什么呀？,Wèi shénme ya?,wèi shén me ya,needs syllable separation: 3 words for 4 chars,Why?,1307,22.3,99.8,10.0,90,71.22,
720,不，真的,"Bù, zhēn de",bù zhēn de,needs formatting,"No, really.",1028,17.8,99.7,16.7,1,71.22,
721,当然记得,Dāngrán jìde,dāng rán jì de,needs syllable separation: 2 words for 4 chars,Of course I remember.,869,22.3,99.8,10.0,43,71.21,
722,那不行,Nà bùxíng,nà bù xíng,needs syllable separation: 2 words for 3 chars,That won't work.,238,17.8,99.7,16.7,1,71.21,
723,放回去,Fàng huí qù,fàng huí qù,needs formatting,Put it back.,1363,17.8,99.7,16.7,7,71.21,
724,离开那里！,Lí kāi nàlǐ!,lí kāi nà lǐ,needs syllable separation: 3 words for 4 chars,Get out of there!,890,22.3,99.8,10.0,35,71.21,
725,真的啊,Zhēn de a,zhēn de a,needs formatting,Really?,1025,17.8,99.7,16.7,27,71.21,
726,我放弃,Wǒ fàngqì,wǒ fàng qì,needs syllable separation: 2 words for 3 chars,I give up.,457,17.8,99.7,16.7,7,71.21,
727,放弃吧,Fàng qì ba,fàng qì ba,needs formatting,Give up.,860,17.8,99.7,16.7,7,71.20,
728,请慢用,Qǐng màn yòng,qǐng màn yòng,needs formatting,Enjoy your meal.,1756,17.8,99.7,16.7,29,71.20,
729,不要笑,Bú yào xiào,bú yào xiào,needs formatting,Don't laugh.,759,17.8,99.7,16.7,1,71.20,
730,只有我们,Zhǐ yǒu wǒ men,zhǐ yǒu wǒ men,needs formatting,Only us.,2646,22.3,99.8,10.0,31,71.20,
731,不好吗？,Bù hǎo ma?,bù hǎo ma,needs formatting,Isn't it good?,542,17.8,99.7,16.7,1,71.20,
732,别放弃,Bié fàng qì,bié fàng qì,needs formatting,Don't give up.,1994,17.8,99.7,16.7,2,71.20,
733,他不知道,Tā bù zhīdào,tā bù zhī dào,needs syllable separation: 3 words for 4 chars,He doesn't know.,1009,21.0,100.0,12.5,1,71.20,
734,不知道吗,Bù zhīdào ma,bù zhī dào ma,needs syllable separation: 3 words for 4 chars,Don't you know?,1010,21.0,100.0,12.5,1,71.19,
735,不 他没有,Bù tā méiyǒu,bù   tā méi yǒu,needs syllable separation: 3 words for 4 chars,"No, he doesn't.",1179,21.0,100.0,12.5,1,71.19,
736,今天晚上,Jīn tiān wǎn shang,jīn tiān wǎn shang,needs formatting,Tonight.,2787,22.3,99.8,10.0,51,71.19,
737,我们去吧,Wǒmen qù ba,wǒ men qù ba,needs syllable separation: 3 words for 4 chars,Let's go.,1103,21.0,100.0,12.5,25,71.19,
738,还不知道,Hái bù zhīdào,hái bù zhī dào,needs syllable separation: 3 words for 4 chars,I don't know yet.,1126,21.0,100.0,12.5,1,71.19,
739,我没有啊,Wǒ méiyǒu a,wǒ méi yǒu a,needs syllable separation: 3 words for 4 chars,I don't have it.,1180,21.0,100.0,12.5,27,71.19,
740,不，还没有,"Bù, hái méiyǒu",bù hái méi yǒu,needs syllable separation: 3 words for 4 chars,"No, not yet.",1175,21.0,100.0,12.5,1,71.19,
741,不可能的,Bù kě néng de,bù kě néng de,needs formatting,Impossible!,1213,21.0,100.0,12.5,1,71.19,
742,不可能吧,Bù kěnéng ba,bù kě néng ba,needs syllable separation: 3 words for 4 chars,No way!,784,21.0,100.0,12.5,1,71.18,
743,那不可能,Nà bù kě néng,nà bù kě néng,needs formatting,That's impossible.,1214,21.0,100.0,12.5,1,71.18,
744,别告诉我,Bié gàosù wǒ,bié gào sù wǒ,needs syllable separation: 3 words for 4 chars,Don't tell me.,674,21.0,100.0,12.5,2,71.18,
745,去睡觉,Qù shuì jiào,qù shuì jiào,needs formatting,Go to sleep.,1809,17.8,99.7,16.7,25,71.18,
746,那不一样,Nà bù yī yàng,nà bù yī yàng,needs formatting,That's different.,2316,21.0,100.0,12.5,1,71.18,
747,对，就是他,"Duì, jiùshì tā",duì jiù shì tā,needs syllable separation: 3 words for 4 chars,"Yes, it's him.",1386,21.0,99.9,12.5,26,71.17,
748,是啊 当然,Shì a dāngrán,shì a   dāng rán,needs syllable separation: 3 words for 4 chars,"Yeah, of course.",1371,21.0,99.9,12.5,27,71.17,
749,请告诉我,Qǐng gàosù wǒ,qǐng gào sù wǒ,needs syllable separation: 3 words for 4 chars,Please tell me.,1473,21.0,99.9,12.5,29,71.17,
750,一点也不,Yīdiǎn yě bù,yì diǎn yě bù,needs syllable separation: 3 words for 4 chars,Not at all.,1623,21.0,99.9,12.5,1,71.17,
751,很不错吧？,Hěn bùcuò ba?,hěn bú cuò ba,needs syllable separation: 3 words for 4 chars,"Pretty good, huh?",1776,21.0,99.9,12.5,1,71.16,
752,别离开我,Bié líkāi wǒ,bié lí kāi wǒ,needs syllable separation: 3 words for 4 chars,Don't leave me.,779,21.0,99.9,12.5,2,71.16,
753,还不错吧,Hái bù cuò ba,hái bù cuò ba,needs formatting,Not bad.,2169,21.0,99.9,12.5,1,71.16,
754,请相信我,Qǐng xiāngxìn wǒ,qǐng xiāng xìn wǒ,needs syllable separation: 3 words for 4 chars,Please believe me.,1570,21.0,99.9,12.5,29,71.16,
755,还要什么？,Hái yào shénme?,hái yào shén me,needs syllable separation: 3 words for 4 chars,Anything else?,1123,22.3,99.7,10.0,37,71.16,
756,干的不错,Gàn de bù cuò,gàn de bù cuò,needs formatting,Well done.,2168,21.0,99.9,12.5,1,71.16,
757,那不重要,Nà bù zhòngyào,nà bú zhòng yào,needs syllable separation: 3 words for 4 chars,That's not important.,1987,21.0,99.9,12.5,1,71.16,
758,别担心我,Bié dānxīn wǒ,bié dān xīn wǒ,needs syllable separation: 3 words for 4 chars,Don't worry about me.,1841,21.0,99.9,12.5,2,71.15,
759,不行呀,Bùxíng ya,bù xíng ya,needs syllable separation: 2 words for 3 chars,No way!,236,17.8,99.6,16.7,1,71.15,
760,好漂亮啊,Hǎo piàoliang a,hǎo piào liàng a,needs syllable separation: 3 words for 4 chars,So beautiful!,1785,21.0,99.9,12.5,27,71.15,
761,放下我!,Fàng xià wǒ!,fàng xià wǒ,needs formatting,Let me go!,636,17.8,99.6,16.7,7,71.15,
762,还不清楚,Hái bù qīng chǔ,hái bù qīng chǔ,needs formatting,It's still unclear.,2861,21.0,99.9,12.5,1,71.15,
763,放我出来,Fàng wǒ chūlái,fàng wǒ chū lái,needs syllable separation: 3 words for 4 chars,Let me out!,892,21.0,99.9,12.5,7,71.14,
764,回家去吧,Huí jiā qù ba,huí jiā qù ba,needs formatting,Go home.,2288,21.0,99.9,12.5,25,71.14,
765,不值得,Bù zhí de,bù zhí de,needs formatting,It's not worth it.,946,17.8,99.6,16.7,1,71.14,
766,别往下看,Bié wàng xià kàn,bié wàng xià kàn,needs formatting,Don't look down.,1414,21.0,99.9,12.5,2,71.14,
767,我想回去,Wǒ xiǎng huí qù,wǒ xiǎng huí qù,needs formatting,I want to go back.,2179,21.0,99.9,12.5,25,71.14,
768,带他出去,Dài tā chūqù,dài tā chū qù,needs syllable separation: 3 words for 4 chars,Take him out.,1854,21.0,99.9,12.5,25,71.14,
769,不要哭,Bú yào kū,bú yào kū,needs formatting,Don't cry.,910,17.8,99.6,16.7,1,71.14,
770,我们看看,Wǒmen kàn kan,wǒmen kàn kan,needs formatting,Let's see.,1881,21.1,99.9,12.5,31,71.14,
771,放我下来,Fàng wǒ xiàlái,fàng wǒ xià lái,needs syllable separation: 3 words for 4 chars,Put me down.,894,21.0,99.9,12.5,7,71.13,
772,还有多久？,Hái yǒu duō jiǔ?,hái yǒu duō jiǔ,needs formatting,How much longer?,1313,22.3,99.7,10.0,37,71.13,
773,放下它,Fàng xià tā,fàng xià tā,needs formatting,Put it down.,1364,17.8,99.6,16.7,7,71.13,
774,放我出去,Fàng wǒ chūqù,fàng wǒ chū qù,needs syllable separation: 3 words for 4 chars,Let me out!,825,21.0,99.9,12.5,7,71.13,
775,看看这个,Kàn kàn zhège,kàn kàn zhè ge,needs syllable separation: 3 words for 4 chars,Look at this.,1349,21.1,99.9,12.5,78,71.13,
776,看看这里,Kàn kan zhèli,kàn kàn zhè lǐ,needs syllable separation: 3 words for 4 chars,Look here.,1852,21.1,99.9,12.5,78,71.12,
777,等等，什么？,"Děng deng, shén me?",děng deng shén me,needs formatting,"Wait, what?",2864,21.1,99.9,12.5,69,71.12,
778,看看那个,Kàn kan nà ge,kàn kan nà ge,needs formatting,Look at that.,2566,21.1,99.9,12.5,35,71.12,
779,好奇怪啊,Hǎo qíguài a,hào qí guài a,needs syllable separation: 3 words for 4 chars,That's so strange!,935,21.0,99.8,12.5,27,71.12,
780,很快回来,Hěn kuài huílai,hěn kuài huí lái,needs syllable separation: 3 words for 4 chars,Be back soon.,1571,22.3,99.6,10.0,44,71.10,
781,不好笑,Bù hǎo xiào,bù hǎo xiào,needs formatting,Not funny.,754,17.8,99.5,16.7,1,71.10,
782,他是对的,Tā shì duì de,tā shì duì de,needs formatting,He is right.,2082,21.3,100.0,12.5,26,71.10,
783,我们谈谈,Wǒmen tán tán,wǒ men tán tán,needs syllable separation: 3 words for 4 chars,Let's talk.,1991,21.1,99.8,12.5,31,71.09,
784,过来看看,Guò lái kàn kan,guò lái kàn kan,needs formatting,Come and take a look.,2567,21.1,99.8,12.5,78,71.09,
785,那很好啊,Nà hěn hǎo a,nà hěn hǎo a,needs formatting,That's very good!,2011,21.3,100.0,12.5,27,71.09,
786,是我的错,Shì wǒ de cuò,shì wǒ de cuò,needs formatting,It's my fault.,1199,21.3,100.0,12.5,6,71.09,
787,别听他的,Bié tīng tā de,bié tīng tā de,needs formatting,Don't listen to him.,1192,21.3,100.0,12.5,2,71.09,
788,把它放下,Bǎ tā fàng xià,bǎ tā fàng xià,needs formatting,Put it down.,2401,21.0,99.7,12.5,7,71.05,
789,不 我,Bù wǒ,bù wǒ,needs formatting,"No, I...",133,13.2,100.0,25.0,1,71.05,
790,对 我,Duì wǒ,duì wǒ,needs formatting,"Yes, me.",541,13.2,100.0,25.0,26,71.04,
791,啊 不,A bù,a bù,needs formatting,Oh no.,141,13.2,100.0,25.0,1,71.04,
792,对，好,"Duì, hǎo",duì hǎo,needs formatting,"Yes, good.",540,13.2,100.0,25.0,26,71.04,
793,对吗？,Duì ma?,duì ma,needs formatting,Right?,537,13.2,100.0,25.0,26,71.04,
794,很对,Hěn duì,hěn duì,needs formatting,That's right.,543,13.2,100.0,25.0,26,71.04,
795,对吧？,Duì ba?,duì ba,needs formatting,Right?,536,13.2,100.0,25.0,26,71.04,
796,哦，是,"Ó, shì",ó shì,needs formatting,"Oh, yes.",565,13.2,90.0,0.0,1,71.04,
797,是哦,Shì ó,shì ó,needs formatting,Oh really?,567,13.2,90.0,0.0,1,71.04,
798,不 别,Bù bié,bù bié,needs formatting,"No, don't.",149,13.2,100.0,25.0,1,71.04,
799,也对,Yě duì,yě duì,needs formatting,"That's right, too.",586,13.2,100.0,25.0,26,71.04,
800,啊，对,"A, duì",a duì,needs formatting,"Ah, yes.",542,13.2,100.0,25.0,26,71.04,
801,上啊,Shàng a,shàng a,needs formatting,Go!,693,13.2,100.0,25.0,27,71.03,
802,不多,Bù duō,bù duō,needs formatting,Not much.,727,13.2,100.0,25.0,1,71.03,
803,快啊,Kuài a,kuài a,needs formatting,Hurry up!,143,13.2,100.0,25.0,27,71.03,
804,是么？,Shì me?,shì me,needs formatting,Is that so?,504,13.2,90.0,0.0,1,71.03,
805,才不,Cái bù,cái bù,needs formatting,No way!,241,13.2,99.9,25.0,1,71.02,
806,别走,Bié zǒu,bié zǒu,needs formatting,Don't go!,154,13.2,99.9,25.0,2,71.02,
807,死吧,Sǐ ba,sǐ ba,needs formatting,Die!,167,13.2,99.9,25.0,4,71.02,
808,去死,Qù sǐ,qù sǐ,needs formatting,Die!,166,13.2,99.9,25.0,4,71.02,
809,请吧,Qǐng ba,qǐng ba,needs formatting,Please.,612,13.2,99.9,25.0,29,71.02,
810,还要多久？,Hái yào duō jiǔ?,hái yào duō jiǔ,needs formatting,How much longer?,1312,22.3,99.4,10.0,37,71.02,
811,别叫,Bié jiào,bié jiào,needs formatting,Don't shout!,220,13.2,99.9,25.0,2,71.01,
812,请看,Qǐng kàn,qǐng kàn,needs formatting,Please look.,614,13.2,99.9,25.0,29,71.01,
813,去哪？,Qù nǎ?,qù nǎ,needs formatting,Where to?,736,13.2,99.9,25.0,25,71.01,
814,行啊,Xíng a,xíng a,needs formatting,Okay.,759,13.2,99.9,25.0,27,71.01,
815,去呀,Qù ya,qù ya,needs formatting,Go!,622,13.2,99.9,25.0,25,70.98,
816,请进,Qǐng jìn,qǐng jìn,needs formatting,Come in.,956,13.2,99.9,25.0,29,70.98,
817,请坐,Qǐng zuò,qǐng zuò,needs formatting,Please sit.,616,13.2,99.8,25.0,29,70.97,
818,我很好，谢谢,"Wǒ hěn hǎo, xiè xie",wǒ hěn hǎo xiè xie,needs formatting,"I'm fine, thank you.",3044,23.4,100.0,10.0,31,70.96,
819,一 二 三 四,Yī èr sān sì,yī èr sān sì,needs formatting,"One, two, three, four.",2744,21.3,99.7,12.5,14,70.96,
820,很好，非常好,"Hěn hǎo, fēi cháng hǎo",hěn hǎo fēi cháng hǎo,needs formatting,"Very good, excellent.",3175,23.4,100.0,10.0,41,70.95,
821,不懂,Bù dǒng,bù dǒng,needs formatting,I don't understand.,230,13.2,99.8,25.0,1,70.95,
822,真美,Zhēn měi,zhēn měi,needs formatting,So beautiful!,895,13.2,89.8,0.0,1,70.95,
823,他是什么人？,Tā shì shénme rén?,tā shì shén me rén,needs syllable separation: 4 words for 5 chars,Who is he?,2124,24.7,100.0,8.3,48,70.93,
824,他在做什么？,Tā zài zuò shénme?,tā zài zuò shén me,needs syllable separation: 4 words for 5 chars,What is he doing?,2043,24.7,100.0,8.3,39,70.93,
825,我就在这里,Wǒ jiù zài zhèlǐ,wǒ jiù zài zhè lǐ,needs syllable separation: 4 words for 5 chars,I'm right here.,2681,24.7,100.0,8.3,31,70.92,
826,他就在这里,Tā jiù zài zhè lǐ,tā jiù zài zhè lǐ,needs formatting,He's right here.,2994,24.7,100.0,8.3,35,70.92,
827,会好起来的,Huì hǎo qǐlái de,huì hǎo qǐ lái de,needs syllable separation: 4 words for 5 chars,It'll be alright.,2437,24.7,100.0,8.3,32,70.92,
828,那又是什么？,Nà yòu shì shénme?,nà yòu shì shén me,needs syllable separation: 4 words for 5 chars,What's that then?,2405,24.7,100.0,8.3,35,70.92,
829,他是我朋友,Tā shì wǒ péng yō,tā shì wǒ péng yō,needs formatting,He's my friend.,3178,24.7,100.0,8.3,31,70.92,
830,是的，我明白,"Shì de, wǒ míngbai",shì de wǒ míng bái,needs syllable separation: 4 words for 5 chars,"Yes, I understand.",2326,24.7,100.0,8.3,31,70.92,
831,我一直在想,Wǒ yīzhí zài xiǎng,wǒ yì zhí zài xiǎng,needs syllable separation: 4 words for 5 chars,I've been thinking.,2857,24.7,100.0,8.3,31,70.91,
832,她会回来的,Tā huì huílai de,tā huì huí lái de,needs syllable separation: 4 words for 5 chars,She'll be back.,2391,24.7,100.0,8.3,32,70.91,
833,我的意思是,Wǒ de yìsi shì,wǒ de yì si shì,needs syllable separation: 4 words for 5 chars,What I mean is...,2230,24.7,100.0,8.3,31,70.91,
834,我只是在想,Wǒ zhǐshì zài xiǎng,wǒ zhǐ shì zài xiǎng,needs syllable separation: 4 words for 5 chars,I was just thinking.,2493,24.7,100.0,8.3,31,70.91,
835,我感觉很好,Wǒ gǎnjué hěn hǎo,wǒ gǎn jué hěn hǎo,needs syllable separation: 4 words for 5 chars,I feel very good.,2575,24.7,100.0,8.3,31,70.91,
836,一切都好吗？,Yī qiè dōu hǎo ma?,yī qiè dōu hǎo ma,needs formatting,Is everything alright?,3216,24.7,100.0,8.3,32,70.91,
837,一切都很好,Yīqiè dōu hěn hǎo,yī qiè dōu hěn hǎo,needs syllable separation: 4 words for 5 chars,Everything is fine.,2523,24.7,99.9,8.3,41,70.91,
838,一切都好吧？,Yīqiè dōu hǎo ba?,yī qiè dōu hǎo ba,needs syllable separation: 4 words for 5 chars,Is everything alright?,2535,24.7,99.9,8.3,41,70.91,
839,我的名字是,Wǒ de míngzì shì,wǒ de míng zì shì,needs syllable separation: 4 words for 5 chars,My name is.,2810,24.7,99.9,8.3,31,70.91,
840,我们是什么？,Wǒmen shì shénme?,wǒ men shì shén me,needs syllable separation: 3 words for 5 chars,What are we?,1098,24.8,100.0,8.3,31,70.90,
841,我住在这里,Wǒ zhù zài zhèlǐ,wǒ zhù zài zhè lǐ,needs syllable separation: 4 words for 5 chars,I live here.,2674,24.7,99.9,8.3,31,70.90,
842,这里是哪里？,Zhè lǐ shì nǎ lǐ?,zhè lǐ shì nǎ lǐ,needs formatting,Where is this?,1586,23.5,99.9,10.0,76,70.90,
843,我们都知道,Wǒmen dōu zhīdào,wǒ men dōu zhī dào,needs syllable separation: 3 words for 5 chars,We all know.,1254,24.8,100.0,8.3,31,70.90,
844,他是我儿子,Tā shì wǒ érzi,tā shì wǒ érzi,needs formatting,He is my son.,2769,24.7,99.9,8.3,31,70.90,
845,我们可以的,Wǒmen kěyǐ de,wǒ men kě yǐ de,needs syllable separation: 3 words for 5 chars,We can do it.,1441,24.8,100.0,8.3,31,70.90,
846,这个我知道,Zhège wǒ zhīdào,zhè ge wǒ zhī dào,needs syllable separation: 3 words for 5 chars,I know this.,1346,24.8,100.0,8.3,31,70.90,
847,我怎么知道？,Wǒ zěnme zhīdào?,wǒ zěn me zhī dào,needs syllable separation: 3 words for 5 chars,How would I know?,1045,24.8,100.0,8.3,31,70.90,
848,告诉我什么？,Gàosù wǒ shénme?,gào sù wǒ shén me,needs syllable separation: 3 words for 5 chars,Tell me what?,1470,24.8,100.0,8.3,31,70.90,
849,我们在这里,Wǒ men zài zhè lǐ,wǒ men zài zhè lǐ,needs formatting,We are here.,2990,24.8,100.0,8.3,31,70.90,
850,为什么是我？,Wèishénme shì wǒ?,wèi shén me shì wǒ,needs syllable separation: 3 words for 5 chars,Why me?,644,24.8,100.0,8.3,31,70.90,
851,我知道 但是,Wǒ zhīdào dàn shì,wǒ zhī dào   dàn shì,needs syllable separation: 4 words for 5 chars,"I know, but.",2300,24.8,100.0,8.3,31,70.89,
852,我马上就到,Wǒ mǎshàng jiù dào,wǒ mǎ shàng jiù dào,needs syllable separation: 4 words for 5 chars,I'll be there soon.,2610,24.7,99.9,8.3,31,70.89,
853,最重要的是,Zuì zhòngyào de shì,zuì zhòng yào de shì,needs syllable separation: 4 words for 5 chars,The most important thing is...,2658,24.7,99.9,8.3,89,70.89,
854,那是为什么？,Nà shì wèishénme?,nà shì wèi shén me,needs syllable separation: 3 words for 5 chars,Why is that?,1416,24.8,100.0,8.3,35,70.89,
855,那个是什么？,Nàge shì shénme?,nà ge shì shén me,needs syllable separation: 3 words for 5 chars,What's that?,1882,24.8,100.0,8.3,35,70.89,
856,需要什么吗？,Xūyào shénme ma?,xū yào shén me ma,needs syllable separation: 3 words for 5 chars,Do you need anything?,1657,24.8,100.0,8.3,32,70.89,
857,她是我女儿,Tā shì wǒ nǚ'ér,tā shì wǒ nǚ ér,missing syllables: 4 for 5 chars,She's my daughter.,3110,24.7,99.9,8.3,31,70.89,
858,更重要的是,Gèng shì zhòngyào de,gèng zhòng yào de shì,needs syllable separation: 4 words for 5 chars,More importantly.,2829,24.7,99.9,8.3,89,70.89,
859,我喜欢这个,Wǒ xǐhuan zhège,wǒ xǐ huān zhè ge,needs syllable separation: 3 words for 5 chars,I like this.,1531,24.8,100.0,8.3,31,70.89,
860,有什么问题？,Yǒu shénme wèntí?,yǒu shén me wèn tí,needs syllable separation: 3 words for 5 chars,What's the problem?,642,24.8,100.0,8.3,81,70.89,
861,我们开始吧,Wǒmen kāishǐ ba,wǒ men kāi shǐ ba,needs syllable separation: 3 words for 5 chars,Let's begin.,1798,24.8,100.0,8.3,31,70.89,
862,我喜欢这里,Wǒ xǐhuan zhèli,wǒ xǐ huān zhè lǐ,needs syllable separation: 3 words for 5 chars,I like it here.,1563,24.8,100.0,8.3,31,70.89,
863,我就是知道,Wǒ jiùshì zhīdào,wǒ jiù shì zhī dào,needs syllable separation: 3 words for 5 chars,I just knew it!,1374,24.8,100.0,8.3,31,70.88,
864,我们是朋友,Wǒmen shì péngyō,wǒ men shì péng yǒu,needs syllable separation: 3 words for 5 chars,We are friends.,1902,24.8,100.0,8.3,31,70.88,
865,那怎么可能？,Nà zěnme kěnéng?,nà zěn me kě néng,needs syllable separation: 3 words for 5 chars,How is that possible?,791,24.8,100.0,8.3,35,70.88,
866,我现在很忙,Wǒ xiànzài hěn máng,wǒ xiàn zài hěn máng,needs syllable separation: 4 words for 5 chars,I'm very busy now.,1416,24.7,99.9,8.3,31,70.88,
867,我当然知道,Wǒ dāngrán zhīdào,wǒ dāng rán zhī dào,needs syllable separation: 3 words for 5 chars,Of course I know.,1368,24.8,99.9,8.3,31,70.88,
868,我没有时间,Wǒ méiyǒu shíjiān,wǒ méi yǒu shí jiān,needs syllable separation: 3 words for 5 chars,I don't have time.,1842,24.8,99.9,8.3,31,70.88,
