rank,sentence,original_order,frequency,complexity,grammar,structural,similarity,similar_to,final_score
3009,Faire de l'argent est le but de son existence.,13743,99.9,38.5,0.0,23.1,3.6,,71.12
3010,On dirait que l'hiver est là pour rester.,12457,99.8,36.7,2.0,22.8,4.0,,71.12
3011,Je n'aime pas être partie trop longtemps.,3911,99.9,36.4,0.0,21.8,6.0,,71.12
3012,Il a entendu la conversation par accident.,5857,99.6,37.2,0.0,22.3,4.4,,71.12
3013,Il n'est pas intéressé par une relation.,8939,99.7,35.8,0.0,21.5,6.0,,71.12
3014,Ce sport est devenu de plus en plus populaire.,7723,99.8,38.0,0.0,22.8,4.0,,71.12
3015,On dirait que vous avez pris du bon temps.,2891,99.9,37.2,2.0,23.1,3.6,,71.12
3016,Il fait des efforts pour arrêter de fumer.,7400,99.5,36.9,0.0,22.2,4.4,,71.12
3017,Mon ami a été arrêté pour excès de vitesse.,15020,99.5,37.7,0.0,22.6,3.6,,71.12
3018,Le musée est ouvert à partir de neuf heures.,7834,99.7,38.2,0.0,22.9,3.6,,71.12
3019,On doit être responsable de sa propre conduite.,9473,99.7,39.7,0.0,23.8,2.0,,71.12
3020,Ne dites à personne que nous avons fait cela.,1827,99.9,38.8,2.0,24.1,2.0,,71.12
3021,Ne sois pas en retard à l'école à nouveau.,2420,99.8,36.6,0.0,21.9,5.5,,71.12
3022,Ma sœur se marie au début de l'année prochaine.,7389,99.8,40.2,0.0,24.1,1.7,,71.12
3023,Nous avons appris qu'il avait eu un accident.,3478,99.8,38.8,2.0,24.1,1.8,,71.12
3024,Même si elle ne vient pas ça m'est égal.,7637,99.7,36.9,0.0,22.1,5.0,,71.12
3025,Je te jure que je ne le ferai plus jamais !,10619,99.6,36.6,2.0,22.8,3.6,,71.12
3026,Je n'arrive vraiment pas à le comprendre.,1300,99.9,36.4,0.0,21.8,6.0,,71.12
3027,Je pensais à acheter un nouvel appareil photo.,6145,99.5,39.2,0.0,23.5,2.2,,71.12
3028,Nous avons vu les enfants rentrer dans la pièce.,2777,99.8,40.3,0.0,24.2,1.7,,71.12
3029,Tu dois expliquer la raison de ton absence.,10933,99.7,37.5,0.0,22.5,4.4,,71.12
3030,Il connaît l'univers et ne se connaît pas.,11620,99.7,36.0,0.0,21.6,6.0,,71.12
3031,Il a été blessé dans un accident de voiture.,4355,99.7,38.2,0.0,22.9,3.6,,71.12
3032,Je me demande s'il est arrivé quelque chose.,1883,99.9,38.2,0.0,22.9,4.0,,71.12
3033,Ma sœur est trop jeune pour aller à l'école.,2528,99.8,38.8,0.0,23.3,3.3,,71.12
3034,Cette voiture est aussi grande que cette voiture.,1402,99.9,38.3,2.0,23.8,2.5,,71.12
3035,Il faut que je sorte d'ici.<br><br><br>,698,99.9,28.0,14.0,22.4,5.0,,71.12
3036,Je pense que tout va bien aller pour Tom.,1302,99.8,36.7,2.0,22.8,4.0,,71.12
3037,Mon plus jeune frère est plus grand que moi.,1758,99.9,37.0,2.0,23.0,4.0,,71.12
3038,"Il me donne du mal, comme il fait toujours.",2055,99.9,36.0,3.0,22.8,4.4,,71.12
3039,Je vais aller en Amérique l'année prochaine.,9151,99.8,38.1,0.0,22.8,4.0,,71.11
3040,L'allemand est la meilleure langue du monde.,9632,99.8,38.1,0.0,22.8,4.0,,71.11
3041,Je n'avais jamais entendu parlé de lui avant.,3273,99.8,38.8,0.0,23.2,3.3,,71.11
3042,Nous avions plaisir à regarder la télévision.,7254,99.6,39.0,0.0,23.4,2.5,,71.11
3043,Mon père conduit une très vieille voiture.,5723,99.6,37.2,0.0,22.3,4.4,,71.11
3044,Quelle est la différence entre ceci et cela ?,4547,99.8,38.1,0.0,22.8,4.0,,71.11
3045,Je lui ai demandé à propos de l'accident.,3833,99.8,36.7,0.0,22.0,5.5,,71.11
3046,Je veux un morceau de gâteau au chocolat.,12211,99.2,36.4,0.0,21.8,4.4,,71.11
3047,Regarde de chaque côté avant de traverser la rue.,7148,99.6,39.6,0.0,23.7,2.0,,71.11
3048,Fais de ton mieux dans tout ce que tu fais.,1347,99.9,37.1,2.0,23.0,4.0,,71.11
3049,Le seul accès au village est par la rivière.,11611,99.7,38.2,0.0,22.9,3.6,,71.11
3050,Tous mes amis aiment la même musique que moi.,4500,99.8,38.8,2.0,24.1,1.8,,71.11
3051,Elle essaye toujours quelque chose de nouveau.,14924,99.7,39.7,0.0,23.8,2.2,,71.11
3052,Je voulais juste écouter un peu de musique.,6760,99.7,37.5,0.0,22.5,4.4,,71.11
3053,Il a décidé de demander de l'aide à mes amis.,4605,99.9,38.8,0.0,23.3,3.3,,71.11
3054,Tom et Bill sont en train de jouer au tennis.,13820,99.3,39.3,0.0,23.6,1.7,,71.11
3055,La vie commence lorsque tu es prêt à la vivre.,5193,99.8,38.5,0.0,23.1,3.6,,71.11
3056,Elle a toujours été une actrice populaire.,11321,99.6,37.2,0.0,22.3,4.4,,71.11
3057,Cet élève fait parfois semblant d'être malade.,14349,99.4,39.2,0.0,23.5,2.0,,71.11
3058,Elle n'avait pas besoin de payer cette somme.,6738,99.8,38.8,0.0,23.2,3.3,,71.11
3059,C'est le plus grand de tous les garçons.,2048,99.8,36.2,0.0,21.7,6.0,,71.11
3060,Elle est rentrée à cinq heures et quelques.,5963,99.7,37.5,0.0,22.5,4.4,,71.11
3061,Parler anglais est très difficile pour moi.,2157,99.9,37.8,0.0,22.7,4.4,,71.11
3062,Je veux lui faire faire ce travail difficile.,1259,99.9,37.4,0.0,22.4,5.0,,71.11
3063,J'aimerais voir la voiture avant de la louer.,11645,99.5,37.5,0.0,22.5,4.0,,71.11
3064,Elle gagne davantage qu'elle ne dépense.,12514,99.3,34.7,2.0,21.6,5.0,,71.11
3065,Les parents jouent à un jeu avec leurs enfants.,9980,99.7,39.8,0.0,23.9,2.0,,71.11
3066,Elle est venue en France pour des vacances.,5587,99.7,37.5,0.0,22.5,4.4,,71.11
3067,Le mari de la sœur de ma mère est mon oncle.,4362,99.6,38.4,0.0,23.0,3.3,,71.11
3068,La très grande majorité des enfants aime la glace.,11245,99.8,40.1,0.0,24.0,1.8,,71.11
3069,Je n'étais alors qu'une fille de sept ans.,7786,99.9,37.8,2.0,23.5,3.1,,71.11
3070,Je n'ai rien appris du professeur.<br><br><br>,428,99.8,32.3,0.0,19.4,10.0,,71.11
3071,Votre mère a fait de vous ce que vous êtes.,1037,99.9,37.1,2.0,23.0,4.0,,71.11
3072,Elle devait savoir qu'elle avait un cancer.,7618,99.8,36.3,2.0,22.6,4.4,,71.11
3073,Elle a dû partager une chambre avec sa sœur.,5951,99.7,38.2,0.0,22.9,3.6,,71.11
3074,Je connais cet Allemand avec une longue barbe.,15293,99.4,39.2,0.0,23.5,2.0,,71.11
3075,Les poissons sont des animaux à sang froid.,10992,99.5,37.5,0.0,22.5,4.0,,71.11
3076,La réunion a fini plus tôt que d'habitude.,7960,99.7,37.2,2.0,23.1,3.3,,71.11
3077,Le Japon dépend d'autres pays pour son pétrole.,12074,99.5,39.8,0.0,23.9,1.7,,71.11
3078,Je lis l'anglais mais je ne le parle pas.,5370,99.8,36.1,0.0,21.7,6.0,,71.11
3079,Femme qui voyage laisse voyager son coeur.,13423,99.4,37.2,3.0,23.5,2.0,,71.11
3080,Je pense que c'était ce qui était prévu.,5007,99.9,34.9,5.0,23.0,4.0,,71.11
3081,Quelle est la rivière la plus longue au monde ?,3344,99.8,38.0,0.0,22.8,4.0,,71.11
3082,J'ai besoin d'une boîte de cette taille.,6115,99.8,36.2,0.0,21.7,6.0,,71.11
3083,Ta voiture est plus chère que la mienne.,11697,99.4,35.8,2.0,22.3,4.0,,71.11
3084,Je n'aime pas ton goût pour les couleurs.,12738,99.8,36.7,0.0,22.0,5.5,,71.11
3085,"À part son caractère, elle est très bien.",12320,99.9,35.8,3.0,22.7,4.4,,71.11
3086,N'importe qui peut le faire s'il essaie.,6185,99.8,36.2,3.0,22.9,4.0,,71.11
3087,Je veux que vous soyez à nouveau mon ami.,1668,99.8,36.7,2.0,22.8,4.0,,71.11
3088,Je pense souvent au lieu où je t'ai rencontré.,3069,99.8,38.5,0.0,23.1,3.6,,71.11
3089,On dirait qu'il va gagner le premier prix.,7079,99.8,37.2,2.0,23.1,3.6,,71.11
3090,Ils n'avaient aucune raison d'être en colère.,11689,99.8,38.8,0.0,23.2,3.3,,71.11
3091,J'ai entendu les enfants chanter ensemble.,8047,99.6,37.2,0.0,22.3,4.4,,71.10
3092,Je me rends chaque jour au travail en train.,4280,99.7,38.2,0.0,22.9,3.6,,71.10
3093,Il y a beaucoup de beaux endroits au Japon.,10061,99.6,37.7,0.0,22.6,4.0,,71.10
3094,Je vais avoir besoin d'un peu plus de temps.,1229,100.0,38.8,0.0,23.3,3.6,,71.10
3095,Je veux aller en Australie avec ma famille.,8065,99.7,37.5,0.0,22.5,4.4,,71.10
3096,J'ignore comment ça s'est produit à nouveau.,9721,99.7,38.2,0.0,22.9,3.6,,71.10
3097,Ta question n'a pas de rapport avec le sujet.,4732,99.9,39.3,0.0,23.6,3.1,,71.10
3098,Mon argent semble disparaître à la fin du mois.,11912,99.7,39.8,0.0,23.9,2.0,,71.10
3099,Tu peux donner cette photo à qui la veut.,2158,99.9,36.7,3.0,23.2,3.6,,71.10
3100,Le Docteur voyage à travers le temps et l'espace.,11161,99.8,39.9,0.0,24.0,2.0,,71.10
3101,Ne dis à personne que nous avons fait cela.,1575,99.9,37.7,2.0,23.4,3.3,,71.10
3102,L'hôtel de ville est juste au coin de la rue.,9193,99.8,38.8,0.0,23.3,3.3,,71.10
3103,À huit heures je serai prêt pour le travail.,5990,99.7,38.2,0.0,22.9,3.6,,71.10
3104,Sa manière de penser se base sur son expérience.,7360,99.8,40.3,0.0,24.2,1.8,,71.10
3105,Quelle est la plus belle chose au monde ?,1576,99.9,35.8,0.0,21.5,6.7,,71.10
3106,Quelle est votre conception d'un bon moment ?,9813,99.8,38.1,0.0,22.8,4.0,,71.10
3107,Je suis désolé si mes paroles t'ont blessé.,15605,99.6,37.7,0.0,22.6,4.0,,71.10
3108,Je veux simplement rester dans la voiture.,1434,99.8,37.2,0.0,22.3,5.0,,71.10
3109,La forêt est pleine d'animaux en tout genre.,15854,99.7,38.2,0.0,22.9,3.6,,71.10
3110,Les parents seront invités à la fête scolaire.,15380,99.5,39.2,0.0,23.5,2.2,,71.10
3111,Elle était près de mourir de froid dans la neige.,6257,99.7,39.9,0.0,24.0,1.8,,71.10
3112,Mon ordinateur se conduit de manière bizarre.,11231,99.4,39.0,0.0,23.4,2.2,,71.10
3113,Je viens de faire le plus bizarre des rêves.,8980,99.7,38.2,0.0,22.9,3.6,,71.10
3114,Tu veux écouter quelque chose de marrant ?,13477,99.5,36.6,0.0,22.0,5.0,,71.10
3115,Il met son échec au compte du manque de chance.,9710,99.7,40.2,0.0,24.1,1.7,,71.10
3116,Je pense partir à l'étranger l'année prochaine.,6372,99.8,38.5,0.0,23.1,3.6,,71.10
3117,"J'ai besoin d'être seul, quelques minutes.",3944,99.9,36.4,3.0,23.0,4.0,,71.10
3118,Il est trop honnête pour dire un mensonge.,8916,99.4,36.9,0.0,22.2,4.4,,71.10
3119,Il a reçu une bonne éducation en Angleterre.,14411,99.8,38.1,0.0,22.8,4.0,,71.10
3120,"S'il te plaît, envoie chercher de l'aide.",14649,99.7,36.2,3.0,22.9,3.6,,71.10
3121,Je ne suis pas heureux dans mon travail.,1430,99.9,35.8,0.0,21.5,6.7,,71.10
3122,Il prit une photo de moi avec son appareil.,4074,99.6,37.7,0.0,22.6,4.0,,71.10
3123,Il a envoyé son fils à la réunion à sa place.,3963,99.8,38.8,0.0,23.3,3.3,,71.10
3124,Il est certain que mes amis me manquent.,12817,99.5,35.8,2.0,22.3,4.4,,71.10
3125,Il a fait ce qu'il a pu pour ses enfants.,1166,100.0,35.8,2.0,22.3,5.5,,71.10
3126,La jeune femme portait un enfant dans les bras.,7611,99.6,39.8,0.0,23.9,1.8,,71.10
3127,Elle ne s'y trouvait pas le mois dernier.,7464,99.8,36.7,0.0,22.0,5.5,,71.10
3128,Ma mère regarde rarement la télévision le soir.,8542,99.6,39.7,0.0,23.8,1.8,,71.10
3129,Tout le monde a des bons et des mauvais côtés.,8827,99.8,38.5,0.0,23.1,3.6,,71.10
3130,Ça ne vaut pas le coup de lire plus loin.,3141,99.9,37.4,0.0,22.4,5.0,,71.10
3131,J'ai eu de mauvais résultats cette année.,7726,99.9,36.4,0.0,21.8,6.0,,71.10
3132,Il a réalisé son rêve de devenir un artiste.,12651,99.7,38.2,0.0,22.9,3.6,,71.10
3133,Je n'aime pas étudier par cette chaleur.,7905,99.6,35.8,0.0,21.5,6.0,,71.09
3134,Il est devenu célèbre dans le monde entier.,10414,99.7,37.5,0.0,22.5,4.4,,71.09
3135,J'ai été blessé par de nombreuses personnes.,5314,99.8,38.1,0.0,22.8,4.0,,71.09
3136,Je ne sais pas pendant combien de temps.,1260,99.9,35.8,0.0,21.5,6.7,,71.09
3137,"En termes de salaire, le poste est super.",13510,99.6,35.8,3.0,22.7,4.0,,71.09
3138,Vous avez de la chance de ne pas être mort.,1811,99.9,37.1,0.0,22.2,5.5,,71.09
3139,Les enfants ont d'habitude foi en leurs parents.,11961,99.8,40.3,0.0,24.2,1.7,,71.09
3140,Il doit être stupide de croire une telle chose.,4885,99.6,39.8,0.0,23.9,1.8,,71.09
3141,Le bébé n'est pas encore capable de marcher.,5228,99.7,38.2,0.0,22.9,3.6,,71.09
3142,Le téléphone noir coûte plus cher que le blanc.,10347,99.6,38.5,2.0,23.9,1.8,,71.09
3143,Cette année est une année importante pour moi.,7931,99.9,37.9,0.0,22.8,4.4,,71.09
3144,C'est celui de ses romans que je préfère.,6422,99.6,36.7,2.0,22.8,3.6,,71.09
3145,Tu devrais suivre le conseil de ton professeur.,6303,99.6,39.7,0.0,23.8,2.0,,71.09
3146,Je n'ai plus l'intention d'utiliser ceci.,9238,99.8,36.7,0.0,22.0,5.5,,71.09
3147,Je n'arrive pas à reprendre mon souffle.,14708,99.6,35.8,0.0,21.5,6.0,,71.09
3148,Tom n'a certainement pas vote pour elle.,14075,99.6,35.8,0.0,21.5,6.0,,71.09
3149,Je vous considère comme un homme honnête.,9728,99.5,36.6,0.0,22.0,5.0,,71.09
3150,Mon fils s'est intéressé tôt à la politique.,8120,99.7,38.2,0.0,22.9,3.6,,71.09
3151,Elle n'a pas pu me raconter un mensonge.,8409,99.5,36.2,0.0,21.7,5.5,,71.09
3152,Je pense que je devrais le faire pour vous.,1016,99.8,36.5,2.0,22.7,4.4,,71.09
3153,Jamais je n'aurais pensé te rencontrer ici.,4910,99.7,37.5,0.0,22.5,4.4,,71.09
3154,Il a des difficultés à se rappeler les noms.,11806,99.7,38.2,0.0,22.9,3.6,,71.09
3155,Je n'arrive pas à fonctionner sans vous.,14549,99.6,35.8,0.0,21.5,6.0,,71.09
3156,"Si vous allez à la plage, j'y vais aussi.",8417,99.8,36.9,3.0,23.3,3.3,,71.09
3157,Ne prends pas de décision immédiatement !,8346,99.6,36.9,0.0,22.1,5.0,,71.09
3158,Ce dictionnaire te sera d'un grand secours.,11819,99.5,37.5,0.0,22.5,4.0,,71.09
3159,Je suis désolé au sujet de la nuit dernière.,2701,99.8,38.2,0.0,22.9,4.0,,71.09
3160,Tu n'as pas à aller à l'école le dimanche.,4391,99.9,37.5,0.0,22.5,5.0,,71.09
3161,La rencontre aura lieu quel que soit le temps.,6307,99.9,39.3,2.0,24.4,1.7,,71.09
3162,Tu ne dois pas être en retard à l'école.,1859,99.8,36.9,0.0,22.1,5.5,,71.09
3163,Garde ta chambre aussi propre que tu peux.,5335,99.8,36.9,2.0,23.0,4.0,,71.09
3164,Les enfants ne sont pas admis à l'intérieur.,11120,99.7,38.2,0.0,22.9,3.6,,71.09
3165,"Je sais parler chinois, mais pas le lire.",4552,99.8,35.8,3.0,22.7,4.4,,71.09
3166,Qui sont les gens avec qui je l'ai vue ?,1485,100.0,35.1,3.0,22.3,5.5,,71.09
3167,La pollution de l'eau est un autre problème.,11214,99.7,38.2,0.0,22.9,3.6,,71.09
3168,Tout le monde est beau et gentil à tes yeux.,4992,99.8,38.8,0.0,23.3,3.3,,71.09
3169,"Je peux parler chinois, mais pas le lire.",4394,99.8,35.8,3.0,22.7,4.4,,71.09
3170,Je ne vous ai pas vues depuis un moment.,5576,99.7,36.2,0.0,21.7,6.0,,71.09
3171,Paris est la ville la plus belle du monde.,4052,99.9,36.0,0.0,21.6,6.7,,71.09
3172,Il a dédié sa vie à l'étude de la science.,12033,99.6,38.7,0.0,23.2,3.1,,71.09
3173,Je n'étais pas sûre de savoir quoi faire.,5119,99.7,36.7,0.0,22.0,5.5,,71.09
3174,Il a pris la peine de m'envoyer le livre.,7286,99.8,37.4,0.0,22.4,5.0,,71.09
3175,Je me rappelle de moins en moins de mon enfance.,8708,99.8,38.2,0.0,22.9,4.0,,71.09
3176,Ma mère oublie constamment le nom des gens.,15337,99.5,37.5,0.0,22.5,4.0,,71.09
3177,Les étudiants sont en vacances actuellement.,9767,99.7,39.6,0.0,23.8,2.2,,71.09
3178,Mon but dans la vie est d'être écrivain.,9580,99.7,36.2,0.0,21.7,6.0,,71.09
3179,Je suis désolé à propos de la nuit dernière.,2628,99.8,38.2,0.0,22.9,4.0,,71.09
3180,Le chat n'a pas l'air heureux de nous voir.,2828,99.8,39.2,0.0,23.5,3.1,,71.09
3181,Votre nom figure en première place sur ma liste.,11705,99.8,40.3,0.0,24.2,1.8,,71.09
3182,Ma mère m'a envoyé un cadeau d'anniversaire.,11408,99.7,38.2,0.0,22.9,3.6,,71.09
3183,Le régime de Tom lui a fait perdre du poids.,8840,99.7,38.8,0.0,23.3,3.1,,71.09
3184,Il est mort rapidement après son accident.,5498,99.8,37.2,0.0,22.3,5.0,,71.09
3185,Il semble que ça ait cours dans la famille.,3320,99.9,37.7,2.0,23.4,3.3,,71.09
3186,Nous n'avons pas encore commencé à nous battre.,7548,99.8,38.5,0.0,23.1,3.6,,71.09
3187,Je veux faire quelque chose dans une maison.,1070,99.9,38.1,0.0,22.8,4.4,,71.09
3188,Il a quitté ses parents quand il a eu huit ans.,4626,99.8,38.5,0.0,23.1,3.6,,71.09
3189,Ne me pose pas une question si difficile.,8903,99.8,36.4,0.0,21.8,6.0,,71.09
3190,Je veux des réponses et je les veux maintenant !,5134,99.8,37.3,0.0,22.4,5.0,,71.09
3191,Je ne veux tout simplement pas y croire.,1135,99.9,35.8,0.0,21.5,6.7,,71.08
3192,J'ignore comment dire au revoir en français.,11087,99.6,38.1,0.0,22.8,3.6,,71.08
3193,J'aimerais visiter ton pays un de ces jours.,7717,99.6,38.2,0.0,22.9,3.6,,71.08
3194,Plus gros n'est pas toujours un avantage.,9310,99.8,36.4,0.0,21.8,6.0,,71.08
3195,J'ai des problèmes de mail en ce moment.,13315,99.7,36.2,0.0,21.7,6.0,,71.08
3196,Je veux vous demander une dernière faveur.,7426,99.8,37.2,0.0,22.3,5.0,,71.08
3197,Je suis l'homme le plus heureux de la terre.,2430,99.9,38.8,0.0,23.3,3.6,,71.08
3198,Il faut faire contre mauvaise fortune bon cœur.,8859,99.6,39.7,0.0,23.8,2.0,,71.08
3199,"Ma femme sera heureuse de te voir, également.",7638,99.8,38.1,3.0,24.0,2.0,,71.08
3200,Elle vit avec lui dans un petit appartement.,7131,99.7,38.1,0.0,22.8,4.0,,71.08
3201,On peut voir plusieurs étoiles dans le ciel.,6808,99.7,38.1,0.0,22.8,4.0,,71.08
3202,"Vous n'avez pas été mariée longtemps, si ?",6378,99.6,35.8,3.0,22.7,4.0,,71.08
3203,Elles nous ont fait travailler toute la journée.,3517,99.9,40.3,0.0,24.2,2.0,,71.08
3204,Ça vous dérange si je viens vous voir demain ?,4697,99.7,37.5,0.0,22.5,4.4,,71.08
3205,Je l'aime tellement que je pourrais mourir.,7705,99.7,36.3,2.0,22.6,4.4,,71.08
3206,On lui a fait la poche au milieu de la foule.,9640,99.7,38.8,0.0,23.3,3.1,,71.08
3207,Elle l'a accusé de lui avoir volé de l'argent.,10720,99.5,38.0,0.0,22.8,3.6,,71.08
3208,Je préfère encore mourir que de faire ça.,4359,99.8,36.4,2.0,22.6,4.4,,71.08
3209,J'ai perdu ma clé quelque part autour d'ici.,7797,99.8,38.8,0.0,23.3,3.3,,71.08
3210,Beaucoup de jeunes filles aiment ce chanteur.,10399,99.4,39.0,0.0,23.4,2.2,,71.08
3211,Personne ne dit quoi que ce soit à ce sujet.,1363,99.9,37.5,2.0,23.3,3.6,,71.08
3212,Je savais qu'il était en train de mentir.,12863,99.5,36.7,2.0,22.8,3.6,,71.08
3213,Ce chapeau rouge correspond bien avec sa robe.,13891,99.4,39.2,0.0,23.5,2.0,,71.08
3214,C'est la dernière chose que je veux faire.,1183,99.9,37.2,2.0,23.1,4.0,,71.08
3215,Je préfère mourir de faim plutôt que de voler.,9829,99.4,38.0,2.0,23.6,2.0,,71.08
3216,"Dès qu'elle me vit, elle se mit à pleurer.",7954,99.5,36.1,5.0,23.7,2.0,,71.08
3217,Je devrais faire ça par mes propres moyens.,6585,99.7,37.5,0.0,22.5,4.4,,71.08
3218,Elle n'a pas l'air heureuse de nous voir.,4218,99.8,37.4,0.0,22.4,5.0,,71.08
3219,Un Japonais n'aurait pas dit une telle chose.,8513,99.7,38.8,0.0,23.2,3.3,,71.08
3220,"Un peu de silence, ou on vous met dehors.",8341,99.8,36.2,3.0,22.9,4.0,,71.08
3221,Une chambre simple avec bain s'il vous plaît.,7334,99.6,38.8,0.0,23.2,3.1,,71.08
3222,Il a obtenu le boulot sur un coup de chance.,6451,99.8,38.8,0.0,23.3,3.3,,71.08
3223,"Vu d'avion, cette île a l'air très belle.",14509,99.8,36.9,3.0,23.3,3.3,,71.08
3224,Il a fait bon usage de cette information.,11824,99.8,36.4,0.0,21.8,6.0,,71.08
3225,Le Japon fait beaucoup de commerce avec le Canada.,7844,99.8,40.1,0.0,24.0,2.0,,71.08
3226,Ses yeux étaient rouges à force de pleurer.,14285,99.5,37.5,0.0,22.5,4.0,,71.08
3227,Ils disent que je suis une vieille femme.,4478,99.8,36.4,2.0,22.6,4.4,,71.08
3228,"En général, les Japonais travaillent dur.",13493,99.3,36.9,3.0,23.3,2.2,,71.08
3229,Il a donné une bonne éducation à ses enfants.,7669,99.9,38.8,0.0,23.2,3.6,,71.08
3230,Le bébé n'a pas arrêté de pleurer de la nuit.,6726,99.7,38.8,0.0,23.3,3.1,,71.08
3231,Elle est presque tombée dans les pommes.,5996,99.2,36.0,0.0,21.6,5.0,,71.08
3232,Je viens d'obtenir une augmentation de salaire.,15158,99.6,39.7,0.0,23.8,2.0,,71.08
3233,On ne peut pas manger sur une table si sale !,6617,99.8,38.8,0.0,23.3,3.3,,71.08
3234,Je veux louer cette chambre à un étudiant.,11876,99.4,36.9,0.0,22.2,4.4,,71.08
3235,Elle me dit son nom après qu'il fut parti.,2439,99.9,37.8,2.0,23.5,3.3,,71.08
3236,Elle a tendance à arriver en retard à l'école.,6642,99.8,38.5,0.0,23.1,3.6,,71.08
3237,Il a commencé à travailler sérieusement.,6053,99.6,36.9,0.0,22.1,5.0,,71.08
3238,Personne ne vient jamais me voir à l'hôpital.,5156,99.9,38.8,0.0,23.2,3.6,,71.07
3239,Je ne connais personne ici dans cette ville.,2326,99.9,38.1,0.0,22.8,4.4,,71.07
3240,On pourrait aussi s'y mettre dès maintenant.,7762,99.9,38.1,0.0,22.8,4.4,,71.07
3241,Je me suis coupé le doigt avec un couteau.,11017,99.3,37.2,0.0,22.3,4.0,,71.07
3242,J'ai beaucoup lu mon journal personnel hier.,11702,99.7,38.1,0.0,22.8,4.0,,71.07
3243,Elle a de petits seins mais ça m'est égal.,15837,99.4,37.8,0.0,22.7,3.6,,71.07
3244,Mets cette affaire entre les mains de la police.,7749,99.8,40.3,0.0,24.2,1.8,,71.07
3245,Je voudrais aller chercher mes affaires.,6720,99.6,36.9,0.0,22.1,5.0,,71.07
3246,Je me suis acheté une paire de chaussures.,6584,99.4,36.9,0.0,22.2,4.4,,71.07
3247,Je n'aurais probablement pas dû faire ça.,4064,99.8,36.4,0.0,21.8,6.0,,71.07
3248,Tom et Marie se sont mis d'accord sur un prix.,3484,99.8,40.5,0.0,24.3,1.5,,71.07
3249,Il n'arrête pas de me demander de l'argent.,10494,99.9,37.1,0.0,22.2,5.5,,71.07
3250,Fumer te fait davantage de mal que de bien.,2531,99.6,36.5,2.0,22.7,4.0,,71.07
3251,Son retard est dû à un accident de la route.,4068,99.7,38.8,0.0,23.3,3.3,,71.07
3252,Tiens ta chambre aussi propre que tu peux.,9656,99.8,36.9,2.0,23.0,4.0,,71.07
3253,J'avais un boulot lorsque j'avais votre âge.,8262,99.8,35.7,0.0,21.4,6.7,,71.07
3254,Vous avez beaucoup de chance d'avoir de tels amis.,6899,99.8,40.4,0.0,24.2,1.8,,71.07
